trainer,pkmn_id,map,nearest_route,pokemon,moves,game_stage,notes,pkmn_level
Route19_Beauty_2,Route19_Beauty_2_Seaking_3,Route19,Route19,Seaking,Fury Attack,Badge_6,,43
Route19_Beauty_2,Route19_Beauty_2_Seaking_3,Route19,Route19,Seaking,Drill Peck,Badge_6,,43
Route19_Beauty_2,Route19_Beauty_2_Seaking_3,Route19,Route19,Seaking,Horn Drill,Badge_6,,43
Route19_Beauty_3,Route19_Beauty_3_Dragonair_1,Route19,Route19,Dragonair,Thunder Wave,Badge_6,,43
Route19_Beauty_3,Route19_Beauty_3_Dragonair_1,Route19,Route19,Dragonair,Dragon Rage,Badge_6,,43
Route19_Beauty_3,Route19_Beauty_3_Dragonair_1,Route19,Route19,Dragonair,Agility,Badge_6,,43
Route19_Beauty_3,Route19_Beauty_3_Dragonair_1,Route19,Route19,Dragonair,Slam,Badge_6,,43
Route19_Beauty_3,Route19_Beauty_3_Gyarados_2,Route19,Route19,Gyarados,Dragon Rage,Badge_6,,43
Route19_Beauty_3,Route19_Beauty_3_Gyarados_2,Route19,Route19,Gyarados,Leer,Badge_6,,43
Route19_Beauty_3,Route19_Beauty_3_Gyarados_2,Route19,Route19,Gyarados,Thrash,Badge_6,,43
Route19_Beauty_3,Route19_Beauty_3_Gyarados_2,Route19,Route19,Gyarados,Hydro Pump,Badge_6,,43
Route19_Beauty_3,Route19_Beauty_3_Seadra_3,Route19,Route19,Seadra,Aurora Beam,Badge_6,,43
Route19_Beauty_3,Route19_Beauty_3_Seadra_3,Route19,Route19,Seadra,Waterfall,Badge_6,,43
Route19_Beauty_3,Route19_Beauty_3_Seadra_3,Route19,Route19,Seadra,Agility,Badge_6,,43
Route19_Beauty_3,Route19_Beauty_3_Seadra_3,Route19,Route19,Seadra,Slam,Badge_6,,43
Route20_Swimmer_1,Route20_Swimmer_1_Kingler_1,Route20,Route20,Kingler,Cut,Badge_6,,42
Route20_Swimmer_1,Route20_Swimmer_1_Kingler_1,Route20,Route20,Kingler,Stomp,Badge_6,,42
Route20_Swimmer_1,Route20_Swimmer_1_Kingler_1,Route20,Route20,Kingler,Crabhammer,Badge_6,,42
Route20_Swimmer_1,Route20_Swimmer_1_Kingler_1,Route20,Route20,Kingler,Harden,Badge_6,,42
Route20_Swimmer_1,Route20_Swimmer_1_Gyarados_2,Route20,Route20,Gyarados,Dragon Rage,Badge_6,,42
Route20_Swimmer_1,Route20_Swimmer_1_Gyarados_2,Route20,Route20,Gyarados,Leer,Badge_6,,42
Route20_Swimmer_1,Route20_Swimmer_1_Gyarados_2,Route20,Route20,Gyarados,Thrash,Badge_6,,42
Route20_Swimmer_1,Route20_Swimmer_1_Gyarados_2,Route20,Route20,Gyarados,Hydro Pump,Badge_6,,42
Route20_Swimmer_2,Route20_Swimmer_2_Seadra_1,Route20,Route20,Seadra,Aurora Beam,Badge_6,,42
Route20_Swimmer_2,Route20_Swimmer_2_Seadra_1,Route20,Route20,Seadra,Waterfall,Badge_6,,42
Route20_Swimmer_2,Route20_Swimmer_2_Seadra_1,Route20,Route20,Seadra,Agility,Badge_6,,42
Route20_Swimmer_2,Route20_Swimmer_2_Seadra_1,Route20,Route20,Seadra,Slam,Badge_6,,42
Route20_Swimmer_2,Route20_Swimmer_2_Gyarados_2,Route20,Route20,Gyarados,Dragon Rage,Badge_6,,42
Route20_Swimmer_2,Route20_Swimmer_2_Gyarados_2,Route20,Route20,Gyarados,Leer,Badge_6,,42
Route20_Swimmer_2,Route20_Swimmer_2_Gyarados_2,Route20,Route20,Gyarados,Thrash,Badge_6,,42
Route20_Swimmer_2,Route20_Swimmer_2_Gyarados_2,Route20,Route20,Gyarados,Hydro Pump,Badge_6,,42
Route20_Swimmer_2,Route20_Swimmer_2_Seadra_2,Route20,Route20,Seadra,Aurora Beam,Badge_6,,42
Route20_Swimmer_2,Route20_Swimmer_2_Seadra_2,Route20,Route20,Seadra,Waterfall,Badge_6,,42
Route20_Swimmer_2,Route20_Swimmer_2_Seadra_2,Route20,Route20,Seadra,Agility,Badge_6,,42
Route20_Swimmer_2,Route20_Swimmer_2_Seadra_2,Route20,Route20,Seadra,Slam,Badge_6,,42
Route20_Beauty_1,Route20_Beauty_1_Blastoise_1,Route20,Route20,Blastoise,Body Slam,Badge_6,,43
Route20_Beauty_1,Route20_Beauty_1_Blastoise_1,Route20,Route20,Blastoise,Withdraw,Badge_6,,43
Route20_Beauty_1,Route20_Beauty_1_Blastoise_1,Route20,Route20,Blastoise,Waterfall,Badge_6,,43
Route20_Beauty_1,Route20_Beauty_1_Blastoise_1,Route20,Route20,Blastoise,Skull Bash,Badge_6,,43
Route20_Beauty_1,Route20_Beauty_1_Dewgong_2,Route20,Route20,Dewgong,Rest,Badge_6,,43
Route20_Beauty_1,Route20_Beauty_1_Dewgong_2,Route20,Route20,Dewgong,Bubblebeam,Badge_6,,43
Route20_Beauty_1,Route20_Beauty_1_Dewgong_2,Route20,Route20,Dewgong,Take Down,Badge_6,,43
Route20_Beauty_1,Route20_Beauty_1_Dewgong_2,Route20,Route20,Dewgong,Ice Beam,Badge_6,,43
Route20_Beauty_1,Route20_Beauty_1_Slowbro_3,Route20,Route20,Slowbro,Psybeam,Badge_6,,43
Route20_Beauty_1,Route20_Beauty_1_Slowbro_3,Route20,Route20,Slowbro,Waterfall,Badge_6,,43
Route20_Beauty_1,Route20_Beauty_1_Slowbro_3,Route20,Route20,Slowbro,Withdraw,Badge_6,,43
Route20_Beauty_1,Route20_Beauty_1_Slowbro_3,Route20,Route20,Slowbro,Amnesia,Badge_6,,43
Route20_Beauty_2,Route20_Beauty_2_Seaking_1,Route20,Route20,Seaking,Waterfall,Badge_6,,45
Route20_Beauty_2,Route20_Beauty_2_Seaking_1,Route20,Route20,Seaking,Fury Attack,Badge_6,,45
Route20_Beauty_2,Route20_Beauty_2_Seaking_1,Route20,Route20,Seaking,Drill Peck,Badge_6,,45
Route20_Beauty_2,Route20_Beauty_2_Seaking_1,Route20,Route20,Seaking,Horn Drill,Badge_6,,45
Route20_Beauty_3,Route20_Beauty_3_Poliwhirl_1,Route20,Route20,Poliwhirl,Bubblebeam,Badge_6,,41
Route20_Beauty_3,Route20_Beauty_3_Poliwhirl_1,Route20,Route20,Poliwhirl,Karate Chop,Badge_6,,41
Route20_Beauty_3,Route20_Beauty_3_Poliwhirl_1,Route20,Route20,Poliwhirl,Ice Punch,Badge_6,,41
Route20_Beauty_3,Route20_Beauty_3_Poliwhirl_1,Route20,Route20,Poliwhirl,Body Slam,Badge_6,,41
Route20_Beauty_3,Route20_Beauty_3_Seaking_2,Route20,Route20,Seaking,Horn Attack,Badge_6,,41
Route20_Beauty_3,Route20_Beauty_3_Seaking_2,Route20,Route20,Seaking,Waterfall,Badge_6,,41
Route20_Beauty_3,Route20_Beauty_3_Seaking_2,Route20,Route20,Seaking,Fury Attack,Badge_6,,41
Route20_Beauty_3,Route20_Beauty_3_Seaking_2,Route20,Route20,Seaking,Drill Peck,Badge_6,,41
Route20_Jr_Trainer_1,Route20_Jr_Trainer_1_Seaking_1,Route20,Route20,Seaking,Horn Attack,Badge_6,,41
Route20_Jr_Trainer_1,Route20_Jr_Trainer_1_Seaking_1,Route20,Route20,Seaking,Waterfall,Badge_6,,41
Route20_Jr_Trainer_1,Route20_Jr_Trainer_1_Seaking_1,Route20,Route20,Seaking,Fury Attack,Badge_6,,41
Route20_Jr_Trainer_1,Route20_Jr_Trainer_1_Seaking_1,Route20,Route20,Seaking,Drill Peck,Badge_6,,41
Route20_Jr_Trainer_1,Route20_Jr_Trainer_1_Seaking_2,Route20,Route20,Seaking,Horn Attack,Badge_6,,41
Route20_Jr_Trainer_1,Route20_Jr_Trainer_1_Seaking_2,Route20,Route20,Seaking,Waterfall,Badge_6,,41
Route20_Jr_Trainer_1,Route20_Jr_Trainer_1_Seaking_2,Route20,Route20,Seaking,Fury Attack,Badge_6,,41
Route20_Jr_Trainer_1,Route20_Jr_Trainer_1_Seaking_2,Route20,Route20,Seaking,Drill Peck,Badge_6,,41
Route20_Beauty_4,Route20_Beauty_4_Gyarados_1,Route20,Route20,Gyarados,Waterfall,Badge_6,,40
Route20_Beauty_4,Route20_Beauty_4_Gyarados_1,Route20,Route20,Gyarados,Dragon Rage,Badge_6,,40
Route20_Beauty_4,Route20_Beauty_4_Gyarados_1,Route20,Route20,Gyarados,Leer,Badge_6,,40
Route20_Beauty_4,Route20_Beauty_4_Gyarados_1,Route20,Route20,Gyarados,Thrash,Badge_6,,40
Route20_Beauty_4,Route20_Beauty_4_Kingler_2,Route20,Route20,Kingler,Cut,Badge_6,,40
Route20_Beauty_4,Route20_Beauty_4_Kingler_2,Route20,Route20,Kingler,Stomp,Badge_6,,40
Route20_Beauty_4,Route20_Beauty_4_Kingler_2,Route20,Route20,Kingler,Crabhammer,Badge_6,,40
Route20_Beauty_4,Route20_Beauty_4_Kingler_2,Route20,Route20,Kingler,Harden,Badge_6,,40
Route20_Beauty_4,Route20_Beauty_4_Gyarados_2,Route20,Route20,Gyarados,Waterfall,Badge_6,,40
Route20_Beauty_4,Route20_Beauty_4_Gyarados_2,Route20,Route20,Gyarados,Dragon Rage,Badge_6,,40
Route20_Beauty_4,Route20_Beauty_4_Gyarados_2,Route20,Route20,Gyarados,Leer,Badge_6,,40
Route20_Beauty_4,Route20_Beauty_4_Gyarados_2,Route20,Route20,Gyarados,Thrash,Badge_6,,40
Route20_Bird_Keeper_1,Route20_Bird_Keeper_1_Fearow_1,Route20,Route20,Fearow,Drill Peck,Badge_6,,41
Route20_Bird_Keeper_1,Route20_Bird_Keeper_1_Fearow_1,Route20,Route20,Fearow,Whirlwind,Badge_6,,41
Route20_Bird_Keeper_1,Route20_Bird_Keeper_1_Fearow_1,Route20,Route20,Fearow,Sharpen,Badge_6,,41
Route20_Bird_Keeper_1,Route20_Bird_Keeper_1_Fearow_1,Route20,Route20,Fearow,Agility,Badge_6,,41
Route20_Bird_Keeper_1,Route20_Bird_Keeper_1_Fearow_2,Route20,Route20,Fearow,Drill Peck,Badge_6,,41
Route20_Bird_Keeper_1,Route20_Bird_Keeper_1_Fearow_2,Route20,Route20,Fearow,Whirlwind,Badge_6,,41
Route20_Bird_Keeper_1,Route20_Bird_Keeper_1_Fearow_2,Route20,Route20,Fearow,Sharpen,Badge_6,,41
Route20_Bird_Keeper_1,Route20_Bird_Keeper_1_Fearow_2,Route20,Route20,Fearow,Agility,Badge_6,,41
Route20_Bird_Keeper_1,Route20_Bird_Keeper_1_Pidgeot_3,Route20,Route20,Pidgeot,Whirlwind,Badge_6,,41
Route20_Bird_Keeper_1,Route20_Bird_Keeper_1_Pidgeot_3,Route20,Route20,Pidgeot,Take Down,Badge_6,,41
Route20_Bird_Keeper_1,Route20_Bird_Keeper_1_Pidgeot_3,Route20,Route20,Pidgeot,Agility,Badge_6,,41
Route20_Bird_Keeper_1,Route20_Bird_Keeper_1_Pidgeot_3,Route20,Route20,Pidgeot,Sky Attack,Badge_6,,41
Route20_Swimmer_3,Route20_Swimmer_3_Gyarados_1,Route20,Route20,Gyarados,Dragon Rage,Badge_6,,45
Route20_Swimmer_3,Route20_Swimmer_3_Gyarados_1,Route20,Route20,Gyarados,Leer,Badge_6,,45
Route20_Swimmer_3,Route20_Swimmer_3_Gyarados_1,Route20,Route20,Gyarados,Thrash,Badge_6,,45
Route20_Swimmer_3,Route20_Swimmer_3_Gyarados_1,Route20,Route20,Gyarados,Hydro Pump,Badge_6,,45
Route20_Jr_Trainer_2,Route20_Jr_Trainer_2_Tentacruel_1,Route20,Route20,Tentacruel,Bubblebeam,Badge_6,,40
Route20_Jr_Trainer_2,Route20_Jr_Trainer_2_Tentacruel_1,Route20,Route20,Tentacruel,Constrict,Badge_6,,40
Route20_Jr_Trainer_2,Route20_Jr_Trainer_2_Tentacruel_1,Route20,Route20,Tentacruel,Barrier,Badge_6,,40
Route20_Jr_Trainer_2,Route20_Jr_Trainer_2_Tentacruel_1,Route20,Route20,Tentacruel,Screech,Badge_6,,40
Route20_Jr_Trainer_2,Route20_Jr_Trainer_2_Seadra_2,Route20,Route20,Seadra,Dragon Rage,Badge_6,,40
Route20_Jr_Trainer_2,Route20_Jr_Trainer_2_Seadra_2,Route20,Route20,Seadra,Aurora Beam,Badge_6,,40
Route20_Jr_Trainer_2,Route20_Jr_Trainer_2_Seadra_2,Route20,Route20,Seadra,Waterfall,Badge_6,,40
Route20_Jr_Trainer_2,Route20_Jr_Trainer_2_Seadra_2,Route20,Route20,Seadra,Agility,Badge_6,,40
Route20_Jr_Trainer_2,Route20_Jr_Trainer_2_Dewgong_3,Route20,Route20,Dewgong,Rest,Badge_6,,40
Route20_Jr_Trainer_2,Route20_Jr_Trainer_2_Dewgong_3,Route20,Route20,Dewgong,Bubblebeam,Badge_6,,40
Route20_Jr_Trainer_2,Route20_Jr_Trainer_2_Dewgong_3,Route20,Route20,Dewgong,Take Down,Badge_6,,40
Route20_Jr_Trainer_2,Route20_Jr_Trainer_2_Dewgong_3,Route20,Route20,Dewgong,Ice Beam,Badge_6,,40
PokemonMansion_Burglar_1,PokemonMansion_Burglar_1_Rhydon_1,PokemonMansion,PokemonMansion1F,Rhydon,Rock Throw,Badge_6,,44
PokemonMansion_Burglar_1,PokemonMansion_Burglar_1_Rhydon_1,PokemonMansion,PokemonMansion1F,Rhydon,Dig,Badge_6,,44
PokemonMansion_Burglar_1,PokemonMansion_Burglar_1_Rhydon_1,PokemonMansion,PokemonMansion1F,Rhydon,Rock Slide,Badge_6,,44
PokemonMansion_Burglar_1,PokemonMansion_Burglar_1_Rhydon_1,PokemonMansion,PokemonMansion1F,Rhydon,Earthquake,Badge_6,,44
PokemonMansion_Burglar_1,PokemonMansion_Burglar_1_Magmar_2,PokemonMansion,PokemonMansion1F,Magmar,Confuse Ray,Badge_6,,44
PokemonMansion_Burglar_1,PokemonMansion_Burglar_1_Magmar_2,PokemonMansion,PokemonMansion1F,Magmar,Fire Punch,Badge_6,,44
PokemonMansion_Burglar_1,PokemonMansion_Burglar_1_Magmar_2,PokemonMansion,PokemonMansion1F,Magmar,Smokescreen,Badge_6,,44
PokemonMansion_Burglar_1,PokemonMansion_Burglar_1_Magmar_2,PokemonMansion,PokemonMansion1F,Magmar,Flamethrower,Badge_6,,44
PokemonMansion_Burglar_2,PokemonMansion_Burglar_2_Exeggutor_1,PokemonMansion,PokemonMansion1F,Exeggutor,Reflect,Badge_6,,43
PokemonMansion_Burglar_2,PokemonMansion_Burglar_2_Exeggutor_1,PokemonMansion,PokemonMansion1F,Exeggutor,Stomp,Badge_6,,43
PokemonMansion_Burglar_2,PokemonMansion_Burglar_2_Exeggutor_1,PokemonMansion,PokemonMansion1F,Exeggutor,Stun Spore,Badge_6,,43
PokemonMansion_Burglar_2,PokemonMansion_Burglar_2_Exeggutor_1,PokemonMansion,PokemonMansion1F,Exeggutor,Egg Bomb,Badge_6,,43
PokemonMansion_Scientist_1,PokemonMansion_Scientist_1_Exeggutor_1,PokemonMansion,PokemonMansion1F,Exeggutor,Stomp,Badge_6,,45
PokemonMansion_Scientist_1,PokemonMansion_Scientist_1_Exeggutor_1,PokemonMansion,PokemonMansion1F,Exeggutor,Stun Spore,Badge_6,,45
PokemonMansion_Scientist_1,PokemonMansion_Scientist_1_Exeggutor_1,PokemonMansion,PokemonMansion1F,Exeggutor,Egg Bomb,Badge_6,,45
PokemonMansion_Scientist_1,PokemonMansion_Scientist_1_Exeggutor_1,PokemonMansion,PokemonMansion1F,Exeggutor,Psychic,Badge_6,,45
PokemonMansion_Scientist_1,PokemonMansion_Scientist_1_Arcanine_2,PokemonMansion,PokemonMansion1F,Arcanine,Ember,Badge_6,,45
PokemonMansion_Scientist_1,PokemonMansion_Scientist_1_Arcanine_2,PokemonMansion,PokemonMansion1F,Arcanine,Leer,Badge_6,,45
PokemonMansion_Scientist_1,PokemonMansion_Scientist_1_Arcanine_2,PokemonMansion,PokemonMansion1F,Arcanine,Take Down,Badge_6,,45
PokemonMansion_Scientist_1,PokemonMansion_Scientist_1_Arcanine_2,PokemonMansion,PokemonMansion1F,Arcanine,Flamethrower,Badge_6,,45
PokemonMansion_Scientist_1,PokemonMansion_Scientist_1_Muk_3,PokemonMansion,PokemonMansion1F,Muk,Sludge,Badge_6,,45
PokemonMansion_Scientist_1,PokemonMansion_Scientist_1_Muk_3,PokemonMansion,PokemonMansion1F,Muk,Body Slam,Badge_6,,45
PokemonMansion_Scientist_1,PokemonMansion_Scientist_1_Muk_3,PokemonMansion,PokemonMansion1F,Muk,Toxic,Badge_6,,45
PokemonMansion_Scientist_1,PokemonMansion_Scientist_1_Muk_3,PokemonMansion,PokemonMansion1F,Muk,Screech,Badge_6,,45
PokemonMansion_Scientist_2,PokemonMansion_Scientist_2_Electrode_1,PokemonMansion,PokemonMansion1F,Electrode,Selfdestruct,Badge_6,,39
PokemonMansion_Scientist_2,PokemonMansion_Scientist_2_Electrode_1,PokemonMansion,PokemonMansion1F,Electrode,Swift,Badge_6,,39
PokemonMansion_Scientist_2,PokemonMansion_Scientist_2_Electrode_1,PokemonMansion,PokemonMansion1F,Electrode,Light Screen,Badge_6,,39
PokemonMansion_Scientist_2,PokemonMansion_Scientist_2_Electrode_1,PokemonMansion,PokemonMansion1F,Electrode,Thunderbolt,Badge_6,,39
PokemonMansion_Scientist_2,PokemonMansion_Scientist_2_Weezing_2,PokemonMansion,PokemonMansion1F,Weezing,Acid,Badge_6,,39
PokemonMansion_Scientist_2,PokemonMansion_Scientist_2_Weezing_2,PokemonMansion,PokemonMansion1F,Weezing,Smokescreen,Badge_6,,39
PokemonMansion_Scientist_2,PokemonMansion_Scientist_2_Weezing_2,PokemonMansion,PokemonMansion1F,Weezing,Sludge,Badge_6,,39
PokemonMansion_Scientist_2,PokemonMansion_Scientist_2_Weezing_2,PokemonMansion,PokemonMansion1F,Weezing,Amnesia,Badge_6,,39
PokemonMansion_Burglar_3,PokemonMansion_Burglar_3_Machoke_1,PokemonMansion,PokemonMansion1F,Machoke,Submission,Badge_6,,44
PokemonMansion_Burglar_3,PokemonMansion_Burglar_3_Machoke_1,PokemonMansion,PokemonMansion1F,Machoke,Body Slam,Badge_6,,44
PokemonMansion_Burglar_3,PokemonMansion_Burglar_3_Machoke_1,PokemonMansion,PokemonMansion1F,Machoke,Counter,Badge_6,,44
PokemonMansion_Burglar_3,PokemonMansion_Burglar_3_Machoke_1,PokemonMansion,PokemonMansion1F,Machoke,Karate Chop,Badge_6,,44
PokemonMansion_Burglar_3,PokemonMansion_Burglar_3_Rapidash_2,PokemonMansion,PokemonMansion1F,Rapidash,Flamethrower,Badge_6,,44
PokemonMansion_Burglar_3,PokemonMansion_Burglar_3_Rapidash_2,PokemonMansion,PokemonMansion1F,Rapidash,Agility,Badge_6,,44
PokemonMansion_Burglar_3,PokemonMansion_Burglar_3_Rapidash_2,PokemonMansion,PokemonMansion1F,Rapidash,Fire Spin,Badge_6,,44
PokemonMansion_Burglar_3,PokemonMansion_Burglar_3_Rapidash_2,PokemonMansion,PokemonMansion1F,Rapidash,Take Down,Badge_6,,44
PokemonMansion_Scientist_3,PokemonMansion_Scientist_3_Gyarados_1,PokemonMansion,PokemonMansion1F,Gyarados,Dragon Rage,Badge_6,,46
PokemonMansion_Scientist_3,PokemonMansion_Scientist_3_Gyarados_1,PokemonMansion,PokemonMansion1F,Gyarados,Leer,Badge_6,,46
PokemonMansion_Scientist_3,PokemonMansion_Scientist_3_Gyarados_1,PokemonMansion,PokemonMansion1F,Gyarados,Thrash,Badge_6,,46
PokemonMansion_Scientist_3,PokemonMansion_Scientist_3_Gyarados_1,PokemonMansion,PokemonMansion1F,Gyarados,Hydro Pump,Badge_6,,46
PokemonMansion_Scientist_3,PokemonMansion_Scientist_3_Electrode_2,PokemonMansion,PokemonMansion1F,Electrode,Swift,Badge_6,,46
PokemonMansion_Scientist_3,PokemonMansion_Scientist_3_Electrode_2,PokemonMansion,PokemonMansion1F,Electrode,Light Screen,Badge_6,,46
PokemonMansion_Scientist_3,PokemonMansion_Scientist_3_Electrode_2,PokemonMansion,PokemonMansion1F,Electrode,Thunderbolt,Badge_6,,46
PokemonMansion_Scientist_3,PokemonMansion_Scientist_3_Electrode_2,PokemonMansion,PokemonMansion1F,Electrode,Explosion,Badge_6,,46
CinnabarGym_Burglar_1,CinnabarGym_Burglar_1_Flareon_1,CinnabarGym,CinnabarIsland,Flareon,Flamethrower,Badge_7,,48
CinnabarGym_Burglar_1,CinnabarGym_Burglar_1_Flareon_1,CinnabarGym,CinnabarIsland,Flareon,Double Edge,Badge_7,,48
CinnabarGym_Burglar_1,CinnabarGym_Burglar_1_Flareon_1,CinnabarGym,CinnabarIsland,Flareon,Growth,Badge_7,,48
CinnabarGym_Burglar_1,CinnabarGym_Burglar_1_Flareon_1,CinnabarGym,CinnabarIsland,Flareon,Fire Spin,Badge_7,,48
CinnabarGym_Burglar_1,CinnabarGym_Burglar_1_Exeggutor_2,CinnabarGym,CinnabarIsland,Exeggutor,Stun Spore,Badge_7,,48
CinnabarGym_Burglar_1,CinnabarGym_Burglar_1_Exeggutor_2,CinnabarGym,CinnabarIsland,Exeggutor,Egg Bomb,Badge_7,,48
CinnabarGym_Burglar_1,CinnabarGym_Burglar_1_Exeggutor_2,CinnabarGym,CinnabarIsland,Exeggutor,Psychic,Badge_7,,48
CinnabarGym_Burglar_1,CinnabarGym_Burglar_1_Exeggutor_2,CinnabarGym,CinnabarIsland,Exeggutor,Sleep Powder,Badge_7,,48
CinnabarGym_Super_Nerd_1,CinnabarGym_Super_Nerd_1_Shellder_1,CinnabarGym,CinnabarIsland,Shellder,Aurora Beam,Badge_7,,49
CinnabarGym_Super_Nerd_1,CinnabarGym_Super_Nerd_1_Shellder_1,CinnabarGym,CinnabarIsland,Shellder,Bubblebeam,Badge_7,,49
CinnabarGym_Super_Nerd_1,CinnabarGym_Super_Nerd_1_Shellder_1,CinnabarGym,CinnabarIsland,Shellder,Ice Beam,Badge_7,,49
CinnabarGym_Super_Nerd_1,CinnabarGym_Super_Nerd_1_Shellder_1,CinnabarGym,CinnabarIsland,Shellder,Clamp,Badge_7,,49
CinnabarGym_Super_Nerd_1,CinnabarGym_Super_Nerd_1_Exeggutor_2,CinnabarGym,CinnabarIsland,Exeggutor,Stun Spore,Badge_7,,49
CinnabarGym_Super_Nerd_1,CinnabarGym_Super_Nerd_1_Exeggutor_2,CinnabarGym,CinnabarIsland,Exeggutor,Egg Bomb,Badge_7,,49
CinnabarGym_Super_Nerd_1,CinnabarGym_Super_Nerd_1_Exeggutor_2,CinnabarGym,CinnabarIsland,Exeggutor,Psychic,Badge_7,,49
CinnabarGym_Super_Nerd_1,CinnabarGym_Super_Nerd_1_Exeggutor_2,CinnabarGym,CinnabarIsland,Exeggutor,Sleep Powder,Badge_7,,49
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Ponyta_1,CinnabarGym,CinnabarIsland,Ponyta,Agility,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Ponyta_1,CinnabarGym,CinnabarIsland,Ponyta,Fire Spin,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Ponyta_1,CinnabarGym,CinnabarIsland,Ponyta,Take Down,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Ponyta_1,CinnabarGym,CinnabarIsland,Ponyta,Fire Blast,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Charmeleon_2,CinnabarGym,CinnabarIsland,Charmeleon,Bite,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Charmeleon_2,CinnabarGym,CinnabarIsland,Charmeleon,Slash,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Charmeleon_2,CinnabarGym,CinnabarIsland,Charmeleon,Flamethrower,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Charmeleon_2,CinnabarGym,CinnabarIsland,Charmeleon,Slam,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Shellder_3,CinnabarGym,CinnabarIsland,Shellder,Bubblebeam,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Shellder_3,CinnabarGym,CinnabarIsland,Shellder,Ice Beam,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Shellder_3,CinnabarGym,CinnabarIsland,Shellder,Clamp,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Shellder_3,CinnabarGym,CinnabarIsland,Shellder,Blizzard,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Magnemite_4,CinnabarGym,CinnabarIsland,Magnemite,Reflect,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Magnemite_4,CinnabarGym,CinnabarIsland,Magnemite,Thunderbolt,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Magnemite_4,CinnabarGym,CinnabarIsland,Magnemite,Screech,Badge_7,,53
CinnabarGym_Super_Nerd_2,CinnabarGym_Super_Nerd_2_Magnemite_4,CinnabarGym,CinnabarIsland,Magnemite,Thunder,Badge_7,,53
CinnabarGym_Burglar_2,CinnabarGym_Burglar_2_Rapidash_1,CinnabarGym,CinnabarIsland,Rapidash,Fire Spin,Badge_7,,51
CinnabarGym_Burglar_2,CinnabarGym_Burglar_2_Rapidash_1,CinnabarGym,CinnabarIsland,Rapidash,Take Down,Badge_7,,51
CinnabarGym_Burglar_2,CinnabarGym_Burglar_2_Rapidash_1,CinnabarGym,CinnabarIsland,Rapidash,Fire Blast,Badge_7,,51
CinnabarGym_Burglar_2,CinnabarGym_Burglar_2_Rapidash_1,CinnabarGym,CinnabarIsland,Rapidash,Hi Jump Kick,Badge_7,,51
CinnabarGym_Super_Nerd_3,CinnabarGym_Super_Nerd_3_Rapidash_1,CinnabarGym,CinnabarIsland,Rapidash,Fire Spin,Badge_7,,52
CinnabarGym_Super_Nerd_3,CinnabarGym_Super_Nerd_3_Rapidash_1,CinnabarGym,CinnabarIsland,Rapidash,Take Down,Badge_7,,52
CinnabarGym_Super_Nerd_3,CinnabarGym_Super_Nerd_3_Rapidash_1,CinnabarGym,CinnabarIsland,Rapidash,Fire Blast,Badge_7,,52
CinnabarGym_Super_Nerd_3,CinnabarGym_Super_Nerd_3_Rapidash_1,CinnabarGym,CinnabarIsland,Rapidash,Hi Jump Kick,Badge_7,,52
CinnabarGym_Burglar_3,CinnabarGym_Burglar_3_Shellder_1,CinnabarGym,CinnabarIsland,Shellder,Bubblebeam,Badge_7,,54
CinnabarGym_Burglar_3,CinnabarGym_Burglar_3_Shellder_1,CinnabarGym,CinnabarIsland,Shellder,Ice Beam,Badge_7,,54
CinnabarGym_Burglar_3,CinnabarGym_Burglar_3_Shellder_1,CinnabarGym,CinnabarIsland,Shellder,Clamp,Badge_7,,54
CinnabarGym_Burglar_3,CinnabarGym_Burglar_3_Shellder_1,CinnabarGym,CinnabarIsland,Shellder,Blizzard,Badge_7,,54
CinnabarGym_Burglar_3,CinnabarGym_Burglar_3_Magnemite_2,CinnabarGym,CinnabarIsland,Magnemite,Reflect,Badge_7,,54
CinnabarGym_Burglar_3,CinnabarGym_Burglar_3_Magnemite_2,CinnabarGym,CinnabarIsland,Magnemite,Thunderbolt,Badge_7,,54
CinnabarGym_Burglar_3,CinnabarGym_Burglar_3_Magnemite_2,CinnabarGym,CinnabarIsland,Magnemite,Screech,Badge_7,,54
